id	Normal	Tumor
SHROOM4	2343.17574186027	895.990374585309
CENPC1	1312.11592094626	717.591708428104
FAM7A3	43.5904711108717	8.56817670386032
USP21	974.53473208667	2049.75652421385
UBE2V2	2073.23716414599	4890.69952735737
OSM	51.7574246924268	167.796151656898
SLC29A4	3349.04054751219	461.475589146903
MSRA	822.39117197237	369.345644991369
DYNLL1	7455.03461493741	14701.2808983508
RASGRP1	295.793969553608	1376.09815264052
ECHDC2	2833.76365531839	1137.91446715626
TAS1R3	8.38184434885704	71.4122528968093
GPX8	1927.21023927436	3212.95545172799
EIF4E3	5236.68595249937	2042.73888479994
SLC8A3	31.6060570309117	8.23628074217192
ZPLD1	3.10134831103295	17.1199997056544
CST6	26.5749335510784	176.013534036845
HIST2H2BF	60.0895458748348	174.623369633614
MAPK13	1182.02682426828	4445.78948562064
CELF2	9135.84045694031	2312.77891076267
CDCA4	360.449809004394	1523.97758805033
MRPS23	1259.72896598247	3454.74551594447
RPUSD3	809.448394767073	2159.12956933493
WRNIP1	1785.14274061721	3289.46843988004
TRAP1	3282.2902798796	5680.07217733508
NMRAL1	1211.06981818889	2282.13140157649
ANKAR	149.293665580492	62.3299476114456
TOMM40	1173.69063561674	3878.19023713514
PSD	37.9896962802011	206.859261424314
NAT14	174.850907251187	585.807291626946
CADM1	1346.64759442092	3073.53750215663
AXIN1	1084.40651525383	2083.76208639714
HSPA12A	3429.54329252425	839.402019432447
PMF1	1272.26391103903	2951.02060434797
GCLC	3582.20017376072	1515.91132693862
DLGAP1	38.3255710708147	307.611226266218
GTF3C1	4224.71572031025	8078.08017569604
KDELR1	7942.91883632252	14369.2322480183
POLR3D	634.953035220797	1108.62995984884
SIX4	339.020019172594	1064.60007064141
KLHL3	783.768063997115	276.204110880195
ZNF702P	285.508441999246	621.500994890156
DPM2	1219.99673602177	2581.60358745777
GNAQ	7805.33662101133	4322.77804547889
TOMM40L	914.278417187219	1826.35664288829
PPL	8301.79062174823	2559.06774852623
RABIF	611.16216372779	1415.01411353921
MPHOSPH8	3376.27082813922	2072.51387097033
C5orf39	161.168656568372	59.0313592471653
LIG1	644.269012914968	1927.18161744051
ARHGAP31	5198.4442799213	2122.9003249898
TBRG4	1632.40578939316	3678.93142259916
ORAI2	1260.05312079197	3064.94253577587
SMAD4	5329.55091592307	3337.36914918948
TEF	4710.98472310717	1395.64785133197
SDF2L1	348.192040632195	1139.38086987927
HP1BP3	12190.176096565	8299.42497270364
GPR141	5.57704507802125	60.8599706898171
CDR1	415.126893967728	58.4191043774805
HES6	65.8688553949563	231.136587207178
FCER2	94.3658225680505	11.2623647636039
PFKFB3	36675.2583314482	7250.23044240429
SEC61A1	15225.3799288965	28364.1684609283
ABCB1	822.584126996521	196.57319188774
C5orf62	6100.01582639937	1448.82783818556
GEMIN6	341.396648963837	824.5711400883
APBB2	8642.91902140309	3852.07918300818
HMP19	0.584300945890793	12.1760921521197
TFRC	4673.858892535	11081.0076379481
MLYCD	1221.34574329042	483.214820085087
TMED3	3790.80979527362	12579.4569536989
LCN10	139.904793598987	18.8412811200043
FKBP4	7768.44282287168	28466.0491832152
UFSP2	2417.9528300104	1492.98741242705
MOCS3	407.126919880898	793.796921516954
EPS8	7408.80748177191	3150.01899421229
AGTPBP1	1501.7854071368	755.523410227442
EPHA7	44.9881035783915	160.82749835463
KLK2	116.253191199138	6.42608477784024
BCKDHB	2759.9145299656	1020.18091452387
LOC100130015	88.3332851170812	31.1732507829389
POLK	1931.93243357855	946.957447862863
DENR	3424.56991071766	6178.72941416771
PSMC4	2550.14617464955	5720.19625766348
DUSP9	17.956326064369	192.79256686572
CXorf30	1.16066281562061	14.5048499690568
GBAP1	833.332740817199	1517.72140345561
DMRT3	228.047401919719	57.5008897811947
EPM2A	908.233995514325	350.797986357182
MIF	3800.39851149268	11755.8555537382
PEMT	2511.84769304266	742.03268058659
PKD1	5660.94289208058	2853.70188031713
NR2F6	1511.0139255763	2794.00890420259
VIP	26.4751612837933	2.86757945806018
PGP	543.932179261882	1272.48071951542
PENK	376.484920878471	33.1521625524606
PRICKLE2	4651.48125657749	1623.87033351569
ALDH6A1	4833.03961175721	1144.31459527867
RGN	484.769779048567	99.8845101631487
CCDC58	371.143382497055	1205.48254470946
FLJ13197	103.652422514849	25.7875587965333
ADRB3	46.7074584380995	2.02323982034568
ID1	2277.97053866359	546.228745050315
BRSK2	9.81132628741122	102.080787934984
PTGER3	8421.85613907491	1712.0822553304
IL1R1	10838.0922083626	3799.26312276184
C19orf40	81.1400764341247	200.640106843327
TET3	997.058119881283	3718.68394585341
PDXDC1	7938.87183109154	18513.7126171343
TMEM200A	366.524791234945	985.76141241904
FANCG	473.715584536271	1107.20066668293
ZNF12	1942.82958079693	2711.84569735191
IDH1	13655.6493952493	5267.89586585677
SAT1	8447.97395614066	35726.7402904587
TMEM54	1027.42806144628	2962.07090568091
F12	43.9242185285605	243.474454731389
VPS37D	90.3350033934419	248.718330126615
AATF	2182.35458663093	4055.98201397231
HIST3H2A	34.6605849145385	161.557355501808
PRSS53	45.3796377609581	98.9277061586067
ENSA	9382.29039094307	16668.0300243002
TERT	0.812836727732882	19.0917872638649
MED14	2706.28958290304	4639.80059834306
TOPBP1	2028.03477865061	4533.34345107427
RNF32	69.9799313866331	171.23545629915
MRPS26	1086.18655538508	1989.38412222023
MRTO4	1522.69755566565	3019.71407652445
CD97	2642.96162097549	1176.21607814863
DUSP3	6549.32932733668	3759.40793761087
PSMC2	3742.90992160199	5852.58312726052
STRA13	639.659381023552	1741.32573762365
TNFRSF1B	4582.12030964424	1393.77363073641
SMARCC1	6026.19277337173	11881.9848489694
SLMO1	66.6187006059712	183.013041274387
SMG5	4129.19902087959	10562.2759104476
ACAT1	8435.8604907363	2767.99656118585
ROCK1	6155.94272132172	3270.75889050349
P2RY13	355.697334338022	93.8800258142854
DHX37	794.844062042941	1519.9217794016
POLR2E	7010.88830074953	3554.05681469237
KDM5C	5127.39791729526	8595.03582208159
C18orf18	148.1914108363	59.7312761557249
ISG15	708.635124319639	2678.65771650823
ZNF768	1769.17013533293	2854.50661939222
PIK3R2	2147.18714546994	5101.6497019006
CADM2	246.234166545415	39.7740320912216
GNG13	0.220013351599719	18.4489593547839
CDKN2C	4446.24340763859	804.545176992249
MMP10	12.8892603369806	101.194063113471
VEGFC	1112.62434092533	478.984224762013
RAVER1	2067.37702457518	4599.94212685306
CARM1	1960.72812377969	3721.74619980416
GLB1L3	17.0682048725869	1.26094082257472
WASF3	3317.7191173425	1033.49026906657
SLC6A17	35.371032665996	292.731447883061
GPX7	446.041991789248	1213.60072673563
PFDN4	664.132417584456	1768.63333445195
HOMER2	564.672125073571	1865.93155128642
COL2A1	131.346081178226	3047.56332663074
C12orf70	1.61376489398348	12.7008924496501
C11orf54	1779.08490612606	907.985082816257
ICOSLG	539.988231410611	1133.29321364499
LRRC70	472.38932204978	126.935723786729
DYRK2	1332.96017187055	2330.46869193359
MRPL4	1423.25166812297	2933.21384675777
HYLS1	253.801548595318	589.158220629259
ESYT1	25566.1183928052	8842.32800267716
C10orf58	19586.8019047406	5882.92009102191
NOLC1	4503.89719236523	10266.4868206627
TTC26	256.476702076363	492.781936167068
SSBP1	2201.93804742598	4355.63653910882
LOC100131434	143.408973922435	58.7974456005353
WBP11	4593.48499328503	7113.0355270722
HSD17B11	3573.20348099813	1322.27172963251
S100A11	12650.6431696105	46800.7480180717
ARL15	1339.21978571687	645.507993689693
ALPL	3469.87364961653	933.508334535046
FAM84A	207.926545076064	1090.09360620399
CKAP5	5578.59103718262	11440.370838991
SLC12A5	2.64986347757211	27.4742099643411
ARHGEF19	416.45840265969	1431.58768330163
U2AF2	4396.76640931018	8865.61767314149
EHMT2	2244.51911061218	4419.26326554696
PDZD11	1523.849001031	2819.47710003464
CDK2AP1	5384.76557695763	20323.6483922651
GJB5	32.4063226471213	266.764647122348
TOP1	5533.54500573827	9705.9369872975
YIPF2	1459.76352235364	3065.47918691998
THBD	4208.6301453099	1235.36292279757
PRPS2	1690.79738285268	4180.15793996609
NCAPG2	810.280128475229	1996.17617228216
LSG1	2041.98485118951	3200.12023489931
NODAL	40.2283005366915	7.28403022533235
FAM84B	3746.85560931403	8588.95848804176
TM6SF2	9.67290943030596	30.3546692263673
EFEMP1	26969.3405401963	7034.87493658344
PDE3A	669.557518716802	158.72629422357
SCNM1	747.514644617718	2007.12976637617
MAGI1	2929.58869255553	1591.12016306679
ACBD6	836.032841312179	1789.68396581917
FRMPD1	140.665094891931	41.6595467004561
PAFAH1B1	11630.2528254394	7901.2855841857
DNA2	132.284220510426	538.955270725934
NFKBIZ	2100.7474276651	551.360626040448
RECK	4027.93013431026	1174.04061163552
CCT2	5652.20914474834	10134.8020924938
CASP1	1300.80484715775	558.202851944172
PLA2G5	173.351390107714	47.8077520198841
AVPI1	1358.37556605053	481.881743365718
C10orf105	54.5550934465919	15.781888159083
PCDHGA10	381.309623358638	136.281462808305
NME4	3294.79955464224	5532.92126808501
HSPB2	1265.06831994453	303.123591356332
HOXA10	1332.4990457528	333.198894132272
APH1A	8371.63747562466	16926.3220558369
FAM184A	455.945251041476	187.481729887707
GPR112	17.9232567793508	0.552434146273525
FAM189A1	37.6920562291732	424.212973752083
SLITRK4	262.796669642963	71.1419255987427
LRP1	92422.4009235952	23116.9372969905
MBNL2	8875.42659908775	4003.28095609699
EXOSC3	606.447657416556	1407.5162475929
GPR37	116.637561374461	386.505651707666
SH3PXD2B	3933.78991740799	6634.83755008592
ZMIZ2	3456.47091251191	7134.53620906589
APOLD1	6287.52837527817	1986.78007324984
TUBG2	1142.03461802754	587.865575505791
ACBD7	54.3532182492061	251.877285017445
ZDBF2	985.207664743052	321.246356542504
TCP11L2	773.293008476032	305.667537842821
TMPO	2260.05310896247	6300.37963281234
NIPSNAP3A	2155.67953751295	1011.48917931647
EPB41L4B	6777.23444471777	1937.84976263414
CASKIN1	16.086906545206	75.238589533916
ELF2	2509.43946542967	1612.68623384359
VEGFB	10852.3353775293	3490.93606813444
TMEM68	839.749511987812	1514.08494641254
ASPRV1	220.948009640366	117.592121345419
GOLGA7B	117.007265372232	319.159438215011
DSCC1	208.792670187906	713.870818587208
PYY2	0.953440169369608	9.18320187893007
SUV39H2	347.415738294316	1142.72869376451
CERKL	85.4684090436983	251.269302892839
SKAP2	4024.43259811719	1852.98860878456
PRG4	4782.29673380128	456.779276847349
PDRG1	725.658280742192	2151.48907777029
SH2D2A	48.1277173918109	314.865266670562
SERPINH1	8503.7061278511	18994.6589569354
KIFC2	432.092865335772	1506.13281287101
ESAM	4761.32592081322	1676.26450124601
SAMD8	768.985911775403	287.196226607742
NUP93	1672.00577292283	4342.63543308127
OSBPL6	219.037628874768	861.944656844353
EPT1	1948.77767815458	5739.51698988206
C4orf47	10.3376394237956	40.5120909927829
USP25	4582.66344744462	2376.65314984434
SH3GLB1	15717.7714924633	7229.83367364688
HCFC1R1	1874.69959639396	3435.3384221304
ZNF204P	771.465636589453	287.171973382423
DEPDC7	30.8930319391444	90.7565167000153
TCEB1	1336.34046957375	3451.75963005154
ZDHHC8P1	43.8520695496789	196.93645082263
ZBTB34	1118.07371644345	649.015753093669
FZD6	2140.32033279712	3669.09929295706
DVL3	3969.08197863309	6071.8236941433
ZNF502	438.973938984458	238.768130894595
CCRL1	747.577836354679	197.797830896703
C4orf31	694.956092479788	197.688056372546
CAPN5	863.294317961359	525.23743840714
HIST3H2BB	3.44829225505424	20.9261641887594
CASP3	1412.36241426349	2806.53001826501
EFNA3	335.114896943163	1513.04804272254
MRPS17	558.523588468553	1328.03239014423
CNN1	6343.76571762895	1287.23344306794
FUT2	85.803702135239	652.291425753411
ANKRD7	1.18359319611373	16.6020817845439
FTSJ2	1426.11896433992	2071.1651403893
PGLYRP4	0.220013351599719	15.6413820697382
R3HDML	0	4.78117060548944
RBM5	5692.85651839402	3342.49146707381
FIGNL1	562.246427102281	1464.41311173728
ZNF681	229.3745326436	607.409932370926
KY	120.576496485417	26.5486860149012
PGK1	15354.9522589327	54936.0736550187
N4BP3	436.771342610216	1669.03234144623
VARS2	1052.54232669784	1830.26623380508
MFAP4	18788.0345952083	3865.34370867663
NCRNA00105	86.5683681072477	42.690864542155
NEK9	8147.29962582678	4070.62348095355
CYP27B1	47.0987820892427	247.727997109588
NAT10	2550.8003799131	4782.07831963254
TMEM204	1057.59407220579	461.595514355617
ALS2CR8	566.679596963323	285.872836884984
LOXL4	949.893408979318	391.544012712327
VKORC1L1	14053.138175405	4803.04351279598
GAS2L3	63.7874207892994	211.432042141798
SCTR	15.7995548483485	0.959403248903148
KCNN1	4.09265799690293	31.8285396419233
CNFN	81.4590196164934	325.494074097175
MYO1C	31521.5120021754	12795.1225968475
MORC2	1915.05291739872	4258.63894333464
BIRC5	161.814268838777	1988.7155444711
KIAA1107	543.042378071014	241.458081301291
CPS1	756.846998134917	201.591944139038
RHPN1	328.889499411941	1343.70926703283
FAM78B	60.8854007300885	282.942893547067
GBA	3019.33661026808	5159.38938898401
ABHD5	6770.50117084891	2293.09982395688
FAM7A2	16.6515613272088	2.06335138924233
TSEN34	1586.57244740269	3503.82117457815
IGF1	9836.6427024876	1794.0199505268
TRABD	815.186703046733	1597.09425999535
KDELC1	307.006815922504	566.26782728802
GDNF	0.144274242691355	10.9216780694784
AOC2	442.822288188749	71.1897872474283
SYT7	1547.58070246198	4992.54832525023
KLF11	3918.08356900856	1671.01277217873
RAB3C	43.5603947937105	6.41765304832963
LOC100125556	77.3748880911311	204.380107325326
L1CAM	236.822385857393	1752.28266161504
TMEM39A	1514.63336863744	2195.58505749091
TRRAP	4333.70571458555	7603.84240579143
DHDDS	5201.6525575158	2017.88023297259
FAM183A	2.87814325171784	44.6873432852397
SPDYE6	37.4518396384041	108.266426999537
MAPRE1	7455.99189327915	13069.9408637865
GPR62	14.919856922757	3.02823975364983
NPTX2	41.8055811182353	186.531491366157
GTF3C2	2821.63408381507	5574.9413847573
FERMT1	161.470466392593	1139.31095569917
NCAM1	751.93380870431	184.305706547989
MRPL51	2892.4563571362	5692.91437375884
PRDM1	562.188097144398	1177.09805446625
PNLIPRP2	0.714029611347517	26.4061253886258
C12orf11	1004.12374704065	2730.97768720785
SBK1	335.921460693914	1725.33187560778
MLL	6739.76497925857	4241.50535667023
TMEM121	53.5360518899179	190.312264047216
DOCK4	1924.52375994569	955.373263563127
PSMA5	2632.35653866488	5716.68796067957
RBL1	319.648586550905	960.527956721015
RGS5	18125.7543561447	7374.89069199506
ALDH3A2	9669.83837336474	4463.3833324138
LOC388387	8.51080515064012	0.40995371984956
DPM3	525.035019230606	1521.22554535107
ACOT11	50.0160053460545	127.471206367783
RPL22L1	751.227130164047	3473.22473295637
KLHL21	5573.23004599868	2596.51014329593
MBIP	1073.43658396794	705.834407613645
C8orf59	1294.45698970969	3567.00779611489
VAMP5	1602.17240417355	722.458869629751
FLYWCH2	656.133754732587	1365.47219904509
C7orf13	228.271358232745	829.471471679098
MGC16121	17.7904347776006	53.8485773330708
PPP1CA	4231.41484373577	6626.75615432685
PTMS	6215.90593402485	15695.9072524588
SLC6A9	421.982815094678	1330.36674565226
PRSS8	2065.65068975252	11623.9400937939
SEMA4G	178.363741018696	728.263340947864
ARHGEF6	9230.91553554857	2999.21576484436
ARMC9	369.747900108263	961.718468718981
GOLGA9P	15.6991404009934	1.50152708237528
RAB8A	2860.75430882934	4917.37898456906
TNFSF4	143.799832653455	518.108612135503
C1QTNF9B	46.6708495609783	8.45644637534398
TSPAN12	959.650141365933	394.699247376464
CSGALNACT1	1497.45916259887	794.76828643733
RPA3	600.89602876456	1178.99662214511
ECH1	10828.719966383	5574.98000509773
ZNF189	1830.74833770984	1121.30489578461
LCLAT1	752.480902898631	1850.74251142797
MANF	1647.06894851239	3351.01601413785
C1orf85	1966.50067335835	4613.635717406
EIF2S3	13729.0977180699	23451.6800263845
EIF4EBP2	34118.351295957	12083.931984312
C11orf87	17.2386301229387	1.5599072275508
LPIN1	9756.51232625414	2011.43650412892
MMP16	268.744380779108	1181.90463138449
CCND2	4042.44434123543	1876.58123974552
SART3	2529.82544495722	3568.81941886752
TADA1	620.836586051956	1438.33743954972
TCOF1	1746.22607684096	3666.0055893216
CDK5	373.475866961003	884.636473746603
CHAF1A	573.662727481587	1116.25200922481
C1orf43	11746.0188202328	19890.4342064737
MBOAT7	2021.31456713732	5128.9814505015
DCUN1D3	1480.43334388909	573.73256877131
GPR172A	1283.47151861701	3185.14170335865
HEATR1	2876.12366887933	5240.41629086452
CYP1A2	16.5575016847874	0.184144715424508
EDC3	1689.05172832892	3445.81955868993
C1orf96	745.261338549955	1432.67659894482
RPS2	18224.4495285182	42277.7069304743
HSPH1	4701.37958397677	13020.7130817443
POP1	328.658511842867	1185.62061982028
ENY2	1195.40259339074	2622.53344024079
DBNDD1	869.872146773028	3986.31303926217
SNRPB2	2158.34123304375	4868.10286964589
SHFM1	2569.89623461729	5801.52059230941
TTLL4	801.983264820836	3834.96845956133
ZNF124	131.309723694335	296.475049459888
KRT6A	238.058669883809	4526.01336147409
NALCN	121.041081420484	512.347690835942
TSTA3	1730.10247403634	4335.11348688113
CMKLR1	1831.23710494594	534.525939400485
C5orf41	2033.36989030668	823.475787275934
ASCL1	1.38259209638904	37.6758558075366
SERPINE2	1288.71374843893	4582.29620647034
CMAS	1556.59404297072	2884.30345646337
WFDC3	13.4929351425027	52.1384944592106
CACNA1B	4.18082291450574	35.3748719969594
EXOSC4	399.691334524734	1003.58252143018
PPIB	13229.8423456596	24510.519042944
KIAA1644	76.4186024528322	309.352848060906
NOC2L	2708.20461289922	5480.35917609571
TDG	953.637310759943	2044.8369256244
GPR44	51.6044167838467	12.6821122480701
RELT	167.916902716592	417.722885172462
STAG3L4	545.952550407558	276.729160976895
MPP5	2523.72972664569	1896.57735422974
BNIP2	3581.49530098871	1970.70277406847
WDYHV1	415.103312808955	914.764976641797
ZFP161	1226.84700276408	793.524118473614
ZNF280B	27.583430595556	145.699473969623
GLIS3	256.328176381475	645.541178018931
PPIAL4G	52.3001788447507	120.520538113808
RCHY1	1377.07390820377	936.385258370215
CLYBL	432.899944163884	188.272588856348
ILF3	9016.59030573171	17258.6145490712
CDHR3	206.656454176011	68.1936209747374
ACADVL	16457.5838380874	8052.16862521912
EDA	415.551815801197	172.619119767599
COPE	3085.86592302474	5303.77939254281
SLC25A44	2281.95697286863	3632.22206122782
TNFAIP8	1924.11763935779	733.636629947319
FREM2	129.510709547626	500.504415825176
ADRM1	2488.55263457962	5623.89625859676
MT3	0.364287594291074	11.4409638153294
PSMD3	4655.78139033498	18094.7632203969
TEAD4	387.594868013819	1243.78730524064
ACTR3B	333.768287339642	855.992957601635
WDR34	1294.34923837248	3481.83661866696
SETDB1	2094.96504414521	3510.04664400399
GPR124	6759.2575763718	2794.88177846346
UBL4A	2090.50276144795	3363.54416887604
TMEM143	588.330998706743	266.149029832092
ABHD14B	7931.7059224618	3526.83716774269
CIAPIN1	1671.28913992584	2884.87689160865
FBXO22	992.754354568307	2844.27341686141
CYP20A1	2138.13952567815	1143.36653776226
CARD8	2840.80872319366	1220.68686723989
ARID4A	2308.54103666219	1171.39552113739
SGCA	64.3843355336025	9.08391400519695
PKP3	949.985024786361	4012.24349460669
RBPMS	6113.78140610408	2469.51245711437
WSB1	5222.39450332069	2822.79944343608
P2RX2	2.90211683336018	62.7687864070362
ZNF598	1098.01974564041	1864.16126689618
CALCOCO2	10131.6062430524	4931.09875979664
ODF2	1672.66888438506	2996.44646250019
MYO19	839.739467244189	1845.68010072319
PPP1R3E	308.977266653123	132.265023047801
FES	1015.29163582738	431.753701380831
PDZRN3	3628.85094093643	1568.50864405714
S100A8	227.430840203915	1765.36797966674
KIAA0408	1563.13450371706	11.2249102979117
AGMAT	32.3561519822503	111.757204131765
GRIA3	131.47765559079	57.724125516003
MBL1P	21.3241842290311	4.55043838304499
SDK1	1838.94210615282	525.814538807367
CEACAM6	536.02348897979	7384.20733251275
ZNF25	1678.0600774541	843.604476416758
CLEC10A	623.319522908601	102.530665587871
MRPL14	894.091077662803	1720.30620561749
GPSM2	605.869589491034	1891.02710913415
PCDHA6	303.781816492531	40.692634406314
RAB2A	3533.89801953795	5560.31590077323
RHOBTB3	11077.3226595955	3644.10865034935
CAPN14	7.78905902107844	31.2903860668216
KRTCAP2	3437.97383015902	10980.6359551678
ACER2	889.500938941653	245.960900667038
CD93	14052.1752932925	5967.27614814532
UBE2V1	7172.47709330403	10963.7668012689
GMFG	1096.44283326601	449.467822616962
NUBP2	1142.66403788512	1972.0645346595
ABHD14A	851.710780605875	397.642618559302
HIPK2	11005.2574932507	5249.09145268279
VGLL1	121.21801172005	6073.79932996173
LRRC10B	43.86345119294	189.199047812027
EYA4	122.78713825304	17.7689755657276
PCDHGB7	1367.75986950138	500.162209544059
SPOCK3	32.2001265122064	3.74747046693822
ATXN1L	5328.78617352726	2785.58714161059
REPS2	1147.35007059761	3225.23767159639
SAPS1	2736.48479489963	5476.39421853976
TBC1D14	4975.89664019254	3095.50679285725
LMNB2	1231.96767194317	3557.67594157915
C12orf44	1390.51798948355	3176.95459857851
TCF19	538.072760760822	1628.38165314976
RAB25	1460.99799774597	9798.35609582207
RHBDF2	727.023185794117	2119.16005970957
PIP5K1B	319.19414749373	116.368270565467
PCDHGB3	60.6479534819288	21.3828169250076
VPS36	4026.63386113504	2322.32998559597
IL6	1027.45182697068	198.345662109981
RPN1	12553.4345511006	24720.8654408422
GABRD	32.0345509626999	167.283307822304
SLC5A6	3782.78447992567	11033.0988477268
TNIP1	11382.6519962095	4622.81112815944
TMEM140	3773.78733458129	1411.14044799177
DOCK6	3907.21351814552	1812.2986483922
C10orf82	25.1327411879121	401.292774085377
VIM	205094.420550019	71404.123915841
SOS2	4263.76261129956	2436.54294607755
ESRP1	2040.34487308747	13493.6829452609
PYCARD	468.411587830274	1552.08281803354
CCDC123	894.439971485097	1862.37761267778
RNASEN	2890.62978103892	5313.37946350603
TSEN15	1281.09917796949	3317.98426681839
SLC10A5	11.1169463543415	35.8914991828786
DAPK2	1746.07262696961	580.424098530297
MCM7	3022.58479061379	7981.66689659646
BYSL	713.546481125889	2156.93907072376
DNAJC1	1537.62940743065	3358.83850088634
ZNF763	276.970727518406	104.499181628204
MXRA7	11478.3748025138	5155.71722382939
EIF3B	8233.515507643	18158.05412992
PCNXL2	630.128595873491	1217.76828115835
SELP	2112.5930051196	302.84250258421
SHC1	7792.69745279965	12573.7724366445
CALR	27619.3864820982	52683.3844850561
SMG7	4826.77923086568	8399.30643725671
RNPS1	4162.76608640158	8348.16856734564
FAM19A1	9.45841670206035	1.18453402275741
UBXN2B	1745.30455262796	3215.01723638136
CNOT10	1285.73010395179	2172.51566448542
MAST2	2379.25150366057	4279.10789339544
TRPS1	7753.35967760602	27089.0873305682
CD14	6255.18839369275	1914.36038376185
GPR115	3.37622394720051	31.1767557296027
TIMM8A	230.546906600519	457.619123720254
LOC100130691	48.8297880790638	13.7164881550101
SLC5A4	28.6727496055905	5.75309686364896
NRG1	643.256680630146	103.19670062359
PPM1L	585.593336992881	219.027790676407
HSPA14	1096.09311683057	2689.81053353351
GPR97	92.2275848827151	21.5543330672798
TSPAN33	560.354921965548	1847.09086251749
MAPKAPK5	1150.17313083694	1851.57090582433
CCDC142	262.209290282646	447.586765627082
CBL	3498.31807935365	2000.64035773613
PVT1	131.243812358999	546.175353741782
SULT1C2	87.086337853668	14.638903743069
AHNAK	339574.939068816	90531.7992510136
PVRL4	1251.25799820711	6178.1273736868
LRRC45	349.608846019672	888.247726583508
DIRC1	1.79641125272098	9.54031775086322
PEX19	15770.835449762	6050.38965029946
SUV420H2	201.990417055807	465.687366939618
ISLR2	198.021608259568	97.8966790245529
ELAVL3	0.28854848538271	13.2275913584462
LAMP3	148.169029985473	585.979467575924
LRFN3	404.634053497459	696.404392355135
HERC3	2419.75602663334	1124.99853953429
LGR4	3721.06465450861	1429.24556906987
CACYBP	2979.69476343606	6959.23696018301
CTSO	4102.75937506448	1962.02873885416
ZNF573	111.160476059588	55.9071057942099
TMED5	5510.05184526191	3213.26128228726
CBWD1	1790.18600105522	4578.24119667352
UBE2A	3513.323334344	5132.74245785878
FAM59A	600.928606294251	241.534787339558
NUP62	2463.09430866529	5318.25682460622
ZNF816A	386.211432187254	597.228440819615
C19orf28	1198.96269765908	2770.30013670945
C4orf49	95.316637118937	17.6295094063235
CCDC80	42502.4131546689	11615.2185882368
HIST1H2AM	6.616141389989	50.8040768758026
ATP5J2	2662.46137551716	6999.82031202096
C9orf24	37.2816064701427	7.85561204360742
ZNF48	294.620377592386	626.901738348473
UBE2MP1	161.427332142678	303.021418669582
FGD6	1030.6740294209	2132.18772592749
LY6E	6517.38965498352	21719.9443044356
TLE4	1346.78010099828	773.244520458084
MYL9	31068.6654734242	12510.2161032265
ING5	987.29715047605	662.061071667121
PPP2R1A	10910.9142659573	17913.0590631767
DHX34	650.337637499458	1885.7928540648
LIMA1	18117.0368869077	7385.9146025053
OTUB1	2751.04391135561	4637.19714213839
POLR3GL	2270.25134943356	962.38863897481
MYL7	135.601983230188	9.65267840261124
HSP90AA1	53332.3931744294	122221.599860951
POLE	1647.28528001828	3121.12588859835
ERO1LB	1346.4878487945	575.461035788567
CENPN	344.078431906398	1352.78691763982
SCML2	127.269047309699	516.771576238436
RGNEF	1987.26702948542	829.428975420067
PGA4	4.90315239814882	0
SYTL3	475.780341805737	285.291480489992
ZNF75A	731.178359571157	1275.70680161165
RSPH10B2	4.61025951133989	24.1683102006297
2-Mar	2901.11819909379	1259.02149994729
GDF15	235.222055737388	1347.62819671687
H3F3A	6850.6981719558	16739.3077144419
KANK2	11335.0258031824	3966.71939354749
TSHZ1	2533.12292685136	1293.14695933853
GOLT1A	89.2876153617496	529.547759045652
DNAJC27	648.935607191171	400.866106105937
ASPHD1	35.4604832388669	288.251411457208
NUDT5	1477.64362019347	4801.01146999551
FBXW2	6524.84437817644	3738.80477876663
BMP8B	136.710967035018	406.890055395975
NDRG3	2322.26658951686	4520.89982695581
SUV39H1	471.450321600535	964.62695530584
GPR63	15.3852230434095	76.636307176669
FAM163A	1.59408301774639	10.0076973598525
ATM	3814.60564839979	2116.88429970082
ASIP	5.85874047048089	0.72993139668737
C16orf89	1339.70654148988	197.585917451092
NCF1B	112.774266579092	30.6486558404623
TMEFF2	4.33271819730162	0
GNL3	3530.07067241239	5870.50580935257
SMOX	287.146065855323	750.152749567534
C20orf132	188.967848077497	52.6697776142137
VTI1B	5358.72423181351	2732.85161862798
FAM103A1	647.40826660557	1391.62029715894
FAM104B	486.214767200201	1020.67985068026
PPM1G	4292.59078482407	8337.14571501909
DNAJB4	2444.49569810467	1134.55332236452
ZIC1	34.3809471863513	333.699150074083
BAZ2B	3072.81533471001	1705.01190930549
IFT81	633.965845068676	1250.64841170722
NR2C2AP	640.504916293107	1367.29374070727
MARS	3266.77342829975	6240.61638822947
SOX4	4288.56200020928	12196.8344040448
STK3	1648.79614663678	2612.11020023982
ARPC3	7145.60715112858	14208.1215474754
DDX49	1383.67460705773	2443.12789959434
CXorf40A	920.380252038966	1715.04120884914
RASL11A	742.880826076338	223.852915850486
NHP2L1	4514.12668638709	8392.30263748012
PLEKHM1	2506.39872636881	1235.40346709924
GPR155	951.237608104103	442.414567263531
MRPS35	2985.1100301382	5206.34497345215
C1orf175	35.0925261638471	16.1223496295537
TWIST1	1489.44576021555	411.704011117016
DHDH	3.66403733154762	30.5733407823501
OSTM1	3210.55283638995	1618.78243033739
SSX2IP	694.706310329816	2208.92202819057
APITD1	316.648306997958	642.434364284861
RNF11	10723.4361866534	6492.69507120212
NT5C3	1050.69831904728	1996.26595552929
NETO2	378.717535031705	2051.75773747286
